"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
223,2013,3,10,6,18,41,24,88,1200,87,-2,1022.5,-11.8,0,"N",0,"Guanyuan",0.439024390243902
224,2013,3,10,7,29,55,35,91,1300,87,3.5,1023.2,-14.7,0,"SSW",2.3,"Guanyuan",0.527272727272727
225,2013,3,10,8,22,50,39,78,1000,87,5.3,1023.5,-15.9,0,"SW",4.6,"Guanyuan",0.44
226,2013,3,10,9,28,57,45,67,1000,87,6.8,1023.1,-15.9,0,"SSW",5.2,"Guanyuan",0.491228070175439
227,2013,3,10,10,25,49,24,47,800,87,8.3,1022.4,-14.7,0,"SSW",4.6,"Guanyuan",0.510204081632653
228,2013,3,10,11,26,54,21,35,800,87,9.8,1021.9,-14.2,0,"S",2.7,"Guanyuan",0.481481481481481
229,2013,3,10,12,29,53,22,36,700,87,10.4,1021,-14.4,0,"SSW",0.4,"Guanyuan",0.547169811320755
230,2013,3,10,13,38,50,21,39,600,87,11.2,1020,-13.8,0,"S",2.8,"Guanyuan",0.76
231,2013,3,10,14,28,42,14,33,500,85,11.4,1019,-13.6,0,"SSW",4,"Guanyuan",0.666666666666667
232,2013,3,10,15,32,49,14,30,500,96,11.3,1018.7,-14.5,0,"SW",4.5,"Guanyuan",0.653061224489796
233,2013,3,10,16,37,65,16,31,500,96,10.4,1018.3,-13.7,0,"SW",4.1,"Guanyuan",0.569230769230769
234,2013,3,10,17,39,70,24,37,500,96,9.1,1018.2,-13.4,0,"SSW",4.4,"Guanyuan",0.557142857142857
235,2013,3,10,18,48,78,24,42,600,96,8.2,1018.5,-12.3,0,"SSW",2.6,"Guanyuan",0.615384615384615
236,2013,3,10,19,52,90,26,51,700,96,7.7,1018.8,-11.1,0,"SSW",2.3,"Guanyuan",0.577777777777778
237,2013,3,10,20,70,115,33,65,900,96,7.4,1018.8,-10.9,0,"S",3.5,"Guanyuan",0.608695652173913
238,2013,3,10,21,66,110,28,65,1000,96,6.5,1018.9,-10.3,0,"SSW",2.7,"Guanyuan",0.6
239,2013,3,10,22,73,119,38,64,1000,96,5.9,1018.5,-10,0,"SW",2.4,"Guanyuan",0.613445378151261
240,2013,3,10,23,85,139,57,76,1200,96,3,1018.7,-9,0,"SSW",0.9,"Guanyuan",0.611510791366906
241,2013,3,11,0,83,138,60,72,1200,96,0.3,1018.5,-8.7,0,"SW",1.4,"Guanyuan",0.601449275362319
242,2013,3,11,1,94,146,65,80,1200,96,-0.7,1018,-7.3,0,"SW",0.7,"Guanyuan",0.643835616438356
243,2013,3,11,2,91,135,64,73,1200,96,-1.7,1017.4,-7,0,"WNW",0.5,"Guanyuan",0.674074074074074
244,2013,3,11,3,103,144,82,81,1200,96,-2.1,1017.2,-6.5,0,"N",0.6,"Guanyuan",0.715277777777778
245,2013,3,11,4,114,152,92,79,1300,96,-1.6,1016.9,-7.9,0,"NNE",1.1,"Guanyuan",0.75
246,2013,3,11,5,119,161,100,81,1300,96,-2.3,1016.9,-8,0,"SE",0.1,"Guanyuan",0.739130434782609
247,2013,3,11,6,110,142,92,81,1399,96,-2.1,1017,-8,0,"NE",0.9,"Guanyuan",0.774647887323944
248,2013,3,11,7,112,134,102,77,1399,96,1.3,1017.4,-8.3,0,"NNE",1.9,"Guanyuan",0.835820895522388
249,2013,3,11,8,92,114,84,74,1300,96,3.1,1017.5,-8.6,0,"NE",1.8,"Guanyuan",0.807017543859649
250,2013,3,11,9,101,133,103,87,1899,96,4.6,1016.8,-8.2,0,"NE",1.8,"Guanyuan",0.759398496240602
251,2013,3,11,10,120,172,114,104,2600,96,6.7,1016,-8.1,0,"NNE",1.4,"Guanyuan",0.697674418604651
252,2013,3,11,11,129,179,99,114,2700,96,7.6,1015,-8.1,0,"N",1.3,"Guanyuan",0.720670391061452
253,2013,3,11,12,125,148,97,97,1899,96,9.7,1013.4,-7.5,0,"NNW",1.6,"Guanyuan",0.844594594594595
254,2013,3,11,13,111,133,100,81,1399,96,11.3,1012.3,-7.1,0,"S",3.5,"Guanyuan",0.834586466165414
255,2013,3,11,14,109,138,96,76,1200,96,11.4,1010.9,-7.5,0,"SSE",2.5,"Guanyuan",0.789855072463768
256,2013,3,11,15,98,129,92,68,1100,95,10.7,1010.3,-6.2,0,"SSW",2.1,"Guanyuan",0.75968992248062
257,2013,3,11,16,112,158,114,80,1399,84,10.4,1009.5,-6.5,0,"SSW",3.4,"Guanyuan",0.708860759493671
258,2013,3,11,17,130,182,164,93,2000,83,9.7,1009.7,-5.8,0,"SSW",2.1,"Guanyuan",0.714285714285714
259,2013,3,11,18,152,224,189,112,2500,76,9.7,1009.8,-5.1,0,"S",2,"Guanyuan",0.678571428571429
260,2013,3,11,19,168,238,189,129,2700,54,9.6,1010,-4.4,0,"S",1.5,"Guanyuan",0.705882352941177
261,2013,3,11,20,176,251,179,129,2600,53,9.8,1010.4,-2.8,0,"SSE",1.3,"Guanyuan",0.701195219123506
262,2013,3,11,21,174,235,139,122,2200,53,9.6,1009.8,-2.7,0,"SSW",1.5,"Guanyuan",0.740425531914894
263,2013,3,11,22,141,194,96,114,1800,53,9.3,1009.2,-4,0,"SSW",1.5,"Guanyuan",0.72680412371134
264,2013,3,11,23,100,131,52,100,1300,53,8.6,1008,-4.6,0,"SSE",1.1,"Guanyuan",0.763358778625954
265,2013,3,12,0,88,110,49,88,1300,53,6.3,1007.5,-2.8,0,"WNW",1,"Guanyuan",0.8
266,2013,3,12,1,102,133,64,93,1600,53,4.8,1006.8,-2.8,0,"SSE",0,"Guanyuan",0.766917293233083
267,2013,3,12,2,117,144,70,91,1600,53,5.3,1005.8,-1,0,"ESE",0.2,"Guanyuan",0.8125
268,2013,3,12,3,111,129,62,85,1399,53,6.4,1005.8,-1,0.1,"N",2.2,"Guanyuan",0.86046511627907
269,2013,3,12,4,110,132,61,84,1399,53,4.3,1006.3,1.5,0.4,"E",0.9,"Guanyuan",0.833333333333333
270,2013,3,12,5,153,217,41,96,2600,53,4.7,1006.1,1.5,0.1,"NNE",1.3,"Guanyuan",0.705069124423963
271,2013,3,12,6,144,155,27,91,2700,53,4.1,1006.2,2.6,0.9,"W",1,"Guanyuan",0.929032258064516
272,2013,3,12,7,109,120,26,87,2100,53,3.5,1006.9,2.2,0.9,"NW",1.4,"Guanyuan",0.908333333333333
273,2013,3,12,8,98,105,19,85,2100,53,3.1,1006.9,1.9,0.4,"N",1.5,"Guanyuan",0.933333333333333
274,2013,3,12,9,100,104,21,86,2100,53,3.4,1006.6,2.2,0,"NNE",1.3,"Guanyuan",0.961538461538462
275,2013,3,12,10,105,113,23,88,2299,53,3.7,1006.8,2.2,0,"N",0.9,"Guanyuan",0.929203539823009
276,2013,3,12,11,148,114,23,86,2100,53,4.4,1006.5,2.6,0,"NNE",1.4,"Guanyuan",1.29824561403509
277,2013,3,12,12,140,110,24,86,2100,53,4.8,1006.8,2.2,0,"N",1.5,"Guanyuan",1.27272727272727
278,2013,3,12,13,136,93,32,82,1800,53,5.3,1006.6,2.8,0.1,"NE",1.8,"Guanyuan",1.46236559139785
279,2013,3,12,14,137,100,33,81,1800,53,5.6,1007.1,2.9,0,"NNE",1.6,"Guanyuan",1.37
280,2013,3,12,15,139,104,34,81,1800,45,6.4,1007.6,3.2,0,"N",1.5,"Guanyuan",1.33653846153846
281,2013,3,12,16,131,98,31,77,1700,31,6.6,1008.1,3.2,0,"S",0.6,"Guanyuan",1.33673469387755
282,2013,3,12,17,108,110,40,86,1800,17,6.4,1009.4,3.4,0,"E",1.4,"Guanyuan",0.981818181818182
283,2013,3,12,18,114,131,41,98,2000,10,5.8,1011.1,3.1,0,"E",0.4,"Guanyuan",0.870229007633588
284,2013,3,12,19,117,124,31,99,2000,10,3.3,1012.5,2.1,0,"WSW",0.5,"Guanyuan",0.943548387096774
285,2013,3,12,20,135,117,29,92,1800,10,2.9,1014.1,2.2,0,"N",0.7,"Guanyuan",1.15384615384615
286,2013,3,12,21,121,103,28,88,1800,10,3.6,1015.5,2.6,0,"NNE",0.8,"Guanyuan",1.1747572815534
287,2013,3,12,22,105,69,29,83,1600,10,1.9,1016.7,1.3,0,"N",1.2,"Guanyuan",1.52173913043478
288,2013,3,12,23,57,10,30,69,1100,10,3.8,1017.7,-5.7,0,"NNE",0.9,"Guanyuan",5.7
289,2013,3,13,0,14,14,11,25,500,58,3.4,1018.5,-7.1,0,"NNW",0.9,"Guanyuan",1
290,2013,3,13,1,7,7,7,21,400,64,2.7,1018.9,-9,0,"NNE",2.1,"Guanyuan",1
291,2013,3,13,2,10,10,8,19,400,68,2.8,1019.3,-8.9,0,"N",2.4,"Guanyuan",1
292,2013,3,13,3,9,9,12,18,400,69,2.4,1019.7,-8.6,0,"N",1.3,"Guanyuan",1
293,2013,3,13,4,3,6,26,28,500,69,0.3,1020.5,-7.5,0,"NW",0.9,"Guanyuan",0.5
294,2013,3,13,5,3,6,23,32,500,69,-0.9,1021,-8.1,0,"NNE",0.9,"Guanyuan",0.5
295,2013,3,13,6,3,6,17,40,500,69,0.8,1022.2,-8.5,0,"NNE",1.6,"Guanyuan",0.5
296,2013,3,13,7,12,15,26,69,700,69,3.7,1023.3,-10,0,"NNE",2.9,"Guanyuan",0.8
297,2013,3,13,8,16,25,35,70,800,69,4.8,1024.6,-13.6,0,"NNE",3.3,"Guanyuan",0.64
298,2013,3,13,9,16,24,20,49,700,69,5.5,1025.2,-10.7,0,"ENE",3.9,"Guanyuan",0.666666666666667
299,2013,3,13,10,15,18,19,36,600,69,6.4,1025.2,-11.3,0,"ENE",2.6,"Guanyuan",0.833333333333333
300,2013,3,13,11,12,12,9,27,500,69,6.6,1024.4,-12.6,0,"NE",3.6,"Guanyuan",1
301,2013,3,13,12,3,10,7,25,400,75,7.6,1023.7,-11.7,0,"ENE",3.5,"Guanyuan",0.3
302,2013,3,13,13,7,7,6,24,400,81,8.5,1022.9,-13.2,0,"E",2.3,"Guanyuan",1
303,2013,3,13,14,6,10,7,26,400,82,9.5,1022.2,-14.4,0,"NE",1.6,"Guanyuan",0.6
304,2013,3,13,15,3,11,7,27,400,82,9.7,1021.7,-13.5,0,"SW",2,"Guanyuan",0.272727272727273
305,2013,3,13,16,6,9,8,28,400,82,9.1,1021.9,-12.1,0,"S",1.8,"Guanyuan",0.666666666666667
306,2013,3,13,17,14,16,8,40,500,82,7.1,1022.3,-10.7,0,"SSW",2.7,"Guanyuan",0.875
307,2013,3,13,18,25,37,11,61,600,82,6.1,1022.8,-9,0,"SSW",2.5,"Guanyuan",0.675675675675676
308,2013,3,13,19,32,51,13,75,700,82,5.5,1023.5,-8.8,0,"S",1.5,"Guanyuan",0.627450980392157
309,2013,3,13,20,33,40,13,71,700,82,5,1023.7,-9.6,0,"SSW",2.9,"Guanyuan",0.825
310,2013,3,13,21,34,37,15,71,700,82,4.8,1024,-8.7,0,"SSW",3.2,"Guanyuan",0.918918918918919
311,2013,3,13,22,27,38,17,73,700,82,4,1023.8,-8.1,0,"SSW",3.2,"Guanyuan",0.710526315789474
312,2013,3,13,23,42,50,38,81,800,82,2.9,1024.1,-5.5,0,"S",2.3,"Guanyuan",0.84
313,2013,3,14,0,55,89,37,66,1100,82,2.5,1024.2,-3.8,0,"SSW",2.4,"Guanyuan",0.617977528089888
314,2013,3,14,1,68,74,22,56,1500,82,1.6,1024.5,-4.1,0,"SSW",1,"Guanyuan",0.918918918918919
315,2013,3,14,2,54,62,23,50,1500,82,1.3,1023.9,-4.6,0,"SSW",1.5,"Guanyuan",0.870967741935484
316,2013,3,14,3,48,52,25,52,NA,82,-0.1,1023.8,-4.7,0,"WNW",0.5,"Guanyuan",0.923076923076923
317,2013,3,14,4,46,56,24,53,1200,82,-0.5,1023.9,-3.9,0,"NE",2.4,"Guanyuan",0.821428571428571
318,2013,3,14,5,49,61,26,65,1300,82,-0.8,1024.3,-4,0,"NNE",1.9,"Guanyuan",0.80327868852459
319,2013,3,14,6,70,72,28,67,1500,82,-0.8,1024.3,-4.2,0,"NNE",2.2,"Guanyuan",0.972222222222222
320,2013,3,14,7,77,90,34,73,2100,82,-0.4,1024.6,-4.1,0,"NE",2.1,"Guanyuan",0.855555555555556
321,2013,3,14,8,85,97,55,74,2100,82,0.5,1024.9,-4.2,0,"NW",2.3,"Guanyuan",0.876288659793814
322,2013,3,14,9,89,109,63,74,2100,82,2.2,1024.3,-4.1,0,"NW",1.5,"Guanyuan",0.81651376146789
323,2013,3,14,10,104,134,67,77,2100,82,3.9,1023.4,-3.9,0,"WSW",1.7,"Guanyuan",0.776119402985075
324,2013,3,14,11,120,137,64,83,2100,82,5.5,1022.3,-3.6,0,"S",1.2,"Guanyuan",0.875912408759124
325,2013,3,14,12,124,136,53,90,2000,82,7.2,1021.3,-3.7,0,"SW",3.4,"Guanyuan",0.911764705882353
326,2013,3,14,13,94,104,82,64,1200,82,8.7,1020,-3.8,0,"S",3.3,"Guanyuan",0.903846153846154
327,2013,3,14,14,87,98,114,59,1000,82,9.9,1019.4,-4.5,0,"SSW",3.8,"Guanyuan",0.887755102040816
328,2013,3,14,15,101,102,113,56,1000,82,9.3,1018.7,-4.3,0,"S",3.2,"Guanyuan",0.990196078431373
329,2013,3,14,16,100,105,111,62,1000,73,8.6,1018.1,-3.9,0,"SSW",3.1,"Guanyuan",0.952380952380952
330,2013,3,14,17,111,116,113,72,1200,63,7.6,1018.3,-3.6,0,"SSW",3.5,"Guanyuan",0.956896551724138
331,2013,3,14,18,115,123,103,75,1200,63,6.8,1018.4,-2.9,0,"SSW",1.6,"Guanyuan",0.934959349593496
332,2013,3,14,19,116,122,93,90,1200,63,6.2,1018.4,-2.7,0,"S",1.3,"Guanyuan",0.950819672131147
333,2013,3,14,20,108,108,85,93,1200,63,5.9,1018.3,-2,0,"SSW",1.3,"Guanyuan",1
334,2013,3,14,21,117,125,75,98,1300,63,3.5,1018.4,-1.9,0,"WNW",0.6,"Guanyuan",0.936
335,2013,3,14,22,146,157,80,101,1600,63,1.4,1018.2,-1.8,0,"SE",0,"Guanyuan",0.929936305732484
336,2013,3,14,23,162,173,82,102,1700,63,1.6,1017.7,-1.8,0,"ENE",1.1,"Guanyuan",0.936416184971098
337,2013,3,15,0,168,177,83,101,1800,63,2.3,1017.8,-2.2,0,"NE",1.2,"Guanyuan",0.949152542372881
338,2013,3,15,1,169,173,72,98,2200,63,2.4,1017.4,-2.5,0,"NE",1.8,"Guanyuan",0.976878612716763
339,2013,3,15,2,181,184,93,111,2700,63,2,1016.6,-2.9,0,"NE",1.1,"Guanyuan",0.983695652173913
340,2013,3,15,3,172,191,88,112,2899,63,1.5,1016.3,-2.8,0,"NE",1.6,"Guanyuan",0.900523560209424
341,2013,3,15,4,182,197,112,109,3100,63,1,1016.2,-2.6,0,"NE",0.8,"Guanyuan",0.923857868020305
342,2013,3,15,5,162,170,85,102,2500,63,0.7,1016.1,-2.5,0,"NE",1.2,"Guanyuan",0.952941176470588
343,2013,3,15,6,154,155,83,98,2200,63,0.6,1016,-2.5,0,"NE",1.2,"Guanyuan",0.993548387096774
344,2013,3,15,7,129,144,86,93,2100,63,2.4,1016.3,-2.3,0,"NNE",1,"Guanyuan",0.895833333333333
345,2013,3,15,8,156,162,93,97,2299,63,4.2,1016.5,-2.2,0,"NE",1.4,"Guanyuan",0.962962962962963
346,2013,3,15,9,169,178,111,105,2399,63,6.4,1015.9,-2.5,0,"NNE",1.4,"Guanyuan",0.949438202247191
347,2013,3,15,10,169,179,112,105,2299,7,8.1,1015.1,-2,0,"SE",1.6,"Guanyuan",0.94413407821229
348,2013,3,15,11,176,184,101,91,2000,16,9,1014.2,-2,0,"NNW",1.4,"Guanyuan",0.956521739130435
349,2013,3,15,12,199,200,99,104,2100,20,10.3,1013.2,-2.1,0,"WSW",1.6,"Guanyuan",0.995
350,2013,3,15,13,213,215,96,114,2200,63,12,1011.9,-1.2,0,"SE",1.5,"Guanyuan",0.990697674418605
351,2013,3,15,14,223,229,92,134,2399,63,12.2,1011.4,-0.7,0,"SSW",2.7,"Guanyuan",0.973799126637555
352,2013,3,15,15,3,309,91,173,2600,60,12.3,1010.9,-0.3,0,"S",2,"Guanyuan",0.00970873786407767
353,2013,3,15,16,3,291,91,119,2000,67,11.5,1010.9,0.3,0,"SW",3.4,"Guanyuan",0.0103092783505155
354,2013,3,15,17,130,272,79,85,1700,84,10.6,1011.6,0.9,0,"SW",1.8,"Guanyuan",0.477941176470588
355,2013,3,15,18,260,278,79,94,1800,84,9.1,1012.2,1.5,0,"WSW",1,"Guanyuan",0.935251798561151
356,2013,3,15,19,280,296,89,103,1800,84,7,1012.5,1.3,0,"SSW",1.1,"Guanyuan",0.945945945945946
357,2013,3,15,20,296,320,97,121,2000,84,6.3,1013.8,1.4,0,"ESE",0,"Guanyuan",0.925
358,2013,3,15,21,302,315,90,130,2100,84,7.1,1014.4,0.7,0,"NNW",0.8,"Guanyuan",0.958730158730159
359,2013,3,15,22,306,313,87,123,2200,84,7.3,1015.3,0.9,0,"NNE",1,"Guanyuan",0.977635782747604
360,2013,3,15,23,313,321,106,150,3100,84,7.3,1015.5,0.7,0,"NNE",1.5,"Guanyuan",0.975077881619938
361,2013,3,16,0,319,340,104,164,3600,84,6.5,1015.6,0.6,0,"NE",1.1,"Guanyuan",0.938235294117647
362,2013,3,16,1,319,335,108,139,3299,84,5.9,1015.9,0.2,0,"NE",1.7,"Guanyuan",0.952238805970149
363,2013,3,16,2,272,291,92,119,2600,84,5.9,1016.5,0.2,0,"NE",1.5,"Guanyuan",0.934707903780069
364,2013,3,16,3,264,286,85,113,2399,84,5.6,1017,0.4,0,"WNW",1,"Guanyuan",0.923076923076923
365,2013,3,16,4,266,272,70,110,2399,84,3.9,1018,0.6,0,"NNE",1.3,"Guanyuan",0.977941176470588
366,2013,3,16,5,258,265,62,93,2100,84,5.3,1018.7,0.3,0,"N",1.6,"Guanyuan",0.973584905660377
367,2013,3,16,6,257,262,60,88,2000,84,4.8,1019.3,0.4,0,"NE",1.3,"Guanyuan",0.980916030534351
368,2013,3,16,7,255,269,60,93,2299,84,6,1020.1,0.5,0,"N",0.2,"Guanyuan",0.947955390334573
369,2013,3,16,8,254,261,82,90,2299,84,8.4,1020.7,1.3,0,"W",1.1,"Guanyuan",0.973180076628352
370,2013,3,16,9,250,257,95,91,2299,84,10.7,1020.9,0.7,0,"WSW",1.3,"Guanyuan",0.972762645914397
371,2013,3,16,10,268,238,99,92,2200,84,12.6,1020.2,0,0,"SW",2.8,"Guanyuan",1.12605042016807
372,2013,3,16,11,234,197,80,84,2000,84,13.5,1019.9,-0.2,0,"S",1.8,"Guanyuan",1.18781725888325
373,2013,3,16,12,185,188,76,81,2200,84,14,1018.5,-0.9,0,"SE",2.2,"Guanyuan",0.984042553191489
374,2013,3,16,13,205,168,74,63,2000,107,14.1,1017.5,-0.4,0,"SSW",2.5,"Guanyuan",1.2202380952381
375,2013,3,16,14,184,139,61,54,1800,107,14.5,1016.6,0.3,0,"S",2.1,"Guanyuan",1.32374100719424
376,2013,3,16,15,137,159,66,61,2000,107,13.6,1015.6,1.2,0,"S",2,"Guanyuan",0.861635220125786
377,2013,3,16,16,160,174,75,72,2600,107,12.9,1015.1,1.5,0,"S",1.9,"Guanyuan",0.919540229885057
378,2013,3,16,17,146,165,78,84,2799,107,12.4,1014.8,1.7,0,"S",2.1,"Guanyuan",0.884848484848485
379,2013,3,16,18,172,227,94,107,3399,107,12,1014.2,2.2,0,"SSE",2.4,"Guanyuan",0.757709251101322
380,2013,3,16,19,198,223,81,103,3000,107,10.8,1014.7,2.6,0,"S",1.2,"Guanyuan",0.887892376681614
381,2013,3,16,20,198,218,68,82,2299,107,10,1014.6,2.1,0,"S",1.6,"Guanyuan",0.908256880733945
382,2013,3,16,21,243,212,72,84,2100,107,9.2,1014.1,1.8,0,"SSW",2.7,"Guanyuan",1.14622641509434
383,2013,3,16,22,215,170,69,87,1899,107,8.3,1013.4,2.1,0,"SSW",1.8,"Guanyuan",1.26470588235294
384,2013,3,16,23,157,164,62,84,1600,107,7.8,1012.6,2,0,"S",1.5,"Guanyuan",0.957317073170732
385,2013,3,17,0,151,166,61,85,1700,107,7.2,1012.2,2.1,0,"SSW",1.5,"Guanyuan",0.909638554216867
386,2013,3,17,1,156,181,75,97,2299,107,6.5,1011.2,1.8,0,"WSW",1.3,"Guanyuan",0.861878453038674
387,2013,3,17,2,169,178,91,82,2399,107,5.6,1009.8,2.2,0,"WSW",1,"Guanyuan",0.949438202247191
388,2013,3,17,3,171,182,83,73,2200,107,6.8,1008.8,2.3,0,"WSW",1.4,"Guanyuan",0.93956043956044
389,2013,3,17,4,174,175,79,79,2200,107,5.9,1007.9,2.2,0,"W",0.6,"Guanyuan",0.994285714285714
390,2013,3,17,5,168,177,74,75,2000,107,5.3,1007.5,2.5,0,"WNW",0.7,"Guanyuan",0.949152542372881
391,2013,3,17,6,174,181,71,86,2000,107,4.2,1006,1.9,0,"WSW",0.6,"Guanyuan",0.961325966850829
392,2013,3,17,7,171,174,67,90,2200,107,5.6,1005.8,2.1,0,"NNE",0.6,"Guanyuan",0.982758620689655
393,2013,3,17,8,173,197,75,91,2399,107,7.6,1005.3,2.1,0,"WSW",0.6,"Guanyuan",0.878172588832487
394,2013,3,17,9,188,207,84,94,2600,107,9.3,1004.7,2.4,0,"WSW",0.7,"Guanyuan",0.908212560386473
395,2013,3,17,10,192,221,83,100,2700,107,10.6,1003.6,2.7,0,"SW",0.8,"Guanyuan",0.868778280542986
396,2013,3,17,11,212,260,91,109,2700,107,12.9,1001.9,3,0,"E",1.4,"Guanyuan",0.815384615384615
397,2013,3,17,12,246,299,95,126,2899,107,14.4,1000.1,2.9,0,"SSW",1.2,"Guanyuan",0.822742474916388
398,2013,3,17,13,286,345,96,137,3000,107,15.1,998.7,3.2,0,"S",2.1,"Guanyuan",0.828985507246377
399,2013,3,17,14,324,369,103,122,2899,107,15.9,997.5,3.7,0,"S",1.5,"Guanyuan",0.878048780487805
400,2013,3,17,15,346,379,98,110,2600,107,15.5,996.6,3.9,0,"S",1.8,"Guanyuan",0.912928759894459
401,2013,3,17,16,340,363,85,96,2399,107,15.3,996.2,4,0,"SW",0.9,"Guanyuan",0.9366391184573
402,2013,3,17,17,342,371,72,91,2399,107,14.1,996.1,4.9,0,"SSW",0.9,"Guanyuan",0.921832884097035
403,2013,3,17,18,351,365,68,99,2500,107,12,996.1,4.5,0,"N",0.9,"Guanyuan",0.961643835616438
404,2013,3,17,19,351,366,65,99,2799,107,9.3,996.1,4.7,0,"NE",0,"Guanyuan",0.959016393442623
405,2013,3,17,20,357,388,60,173,3200,107,11.5,996.3,4.7,0,"NNE",1.7,"Guanyuan",0.920103092783505
406,2013,3,17,21,372,401,60,198,3799,107,10.9,996.2,3.9,0,"NE",1.9,"Guanyuan",0.927680798004987
407,2013,3,17,22,383,418,69,189,3600,107,10,995.9,4.1,0,"NNE",1.5,"Guanyuan",0.916267942583732
408,2013,3,17,23,400,432,63,173,3700,107,8.7,996,3.7,0,"NE",1.9,"Guanyuan",0.925925925925926
409,2013,3,18,0,412,433,57,175,4200,107,9,995.9,2.8,0,"N",1.8,"Guanyuan",0.951501154734411
410,2013,3,18,1,428,439,70,171,4400,107,8.8,996.3,-1.1,0,"NNW",1.1,"Guanyuan",0.9749430523918
411,2013,3,18,2,391,439,70,138,3399,107,10.9,996.2,-7.4,0,"NNE",2.3,"Guanyuan",0.890660592255125
412,2013,3,18,3,77,279,26,47,NA,107,11.4,996.4,-10.2,0,"NNW",4.7,"Guanyuan",0.275985663082437
413,2013,3,18,4,22,92,13,47,400,107,10.5,997.1,-7.7,0,"N",3.6,"Guanyuan",0.239130434782609
414,2013,3,18,5,14,92,5,11,300,107,8.6,999.8,-8,0,"NNE",4.4,"Guanyuan",0.152173913043478
415,2013,3,18,6,9,164,3,9,300,107,7,1001.4,-9,0,"NNE",3.4,"Guanyuan",0.0548780487804878
416,2013,3,18,7,10,86,9,20,300,107,6.2,1002.4,-12.4,0,"NE",6.5,"Guanyuan",0.116279069767442
417,2013,3,18,8,3,6,6,18,200,107,6.5,1003.2,-16.9,0,"NNE",4.8,"Guanyuan",0.5
418,2013,3,18,9,3,6,3,16,200,107,8.7,1003.5,-13.7,0,"NNW",6.2,"Guanyuan",0.5
419,2013,3,18,10,3,6,3,17,300,107,9.4,1004.7,-17.7,0,"NE",3.8,"Guanyuan",0.5
420,2013,3,18,11,3,6,3,18,300,107,10.5,1004.2,-15.9,0,"NNW",4.4,"Guanyuan",0.5
421,2013,3,18,12,11,6,3,19,300,107,11.7,1003.6,-15.9,0,"NNW",2.4,"Guanyuan",1.83333333333333
422,2013,3,18,13,15,6,5,18,300,107,11.9,1002.1,-16.7,0,"N",3.2,"Guanyuan",2.5
423,2013,3,18,14,9,6,4,19,300,107,12,1000.9,-16.6,0,"NNE",1.9,"Guanyuan",1.5
424,2013,3,18,15,12,6,4,20,300,107,11.5,1000.4,-12.1,0,"S",1.7,"Guanyuan",2
425,2013,3,18,16,13,6,4,21,300,84,10.7,1000,-12.7,0,"SSW",3.9,"Guanyuan",2.16666666666667
426,2013,3,18,17,14,6,4,30,300,78,9.7,1000.4,-12.9,0,"S",4.4,"Guanyuan",2.33333333333333
427,2013,3,18,18,22,60,7,42,400,72,7.2,1001.3,-2.5,0,"S",4.1,"Guanyuan",0.366666666666667
428,2013,3,18,19,64,225,28,58,900,46,5.4,1002.9,-3.4,0,"SSW",7,"Guanyuan",0.284444444444444
429,2013,3,18,20,45,83,19,41,600,49,4.4,1003.7,-3.6,0.1,"S",4.7,"Guanyuan",0.542168674698795
430,2013,3,18,21,36,53,15,33,600,53,3.7,1004,-4,0,"SSE",2.9,"Guanyuan",0.679245283018868
431,2013,3,18,22,33,37,13,34,700,46,2.9,1004,-4.1,0,"S",2,"Guanyuan",0.891891891891892
432,2013,3,18,23,33,37,13,34,700,46,2.6,1004.9,-4,0,"S",2.1,"Guanyuan",0.891891891891892
433,2013,3,19,0,11,26,14,33,800,42,2.5,1005.5,-4.5,0,"NNE",1.9,"Guanyuan",0.423076923076923
434,2013,3,19,1,11,28,16,35,700,45,2,1006,-4.5,0,"NE",2.7,"Guanyuan",0.392857142857143
435,2013,3,19,2,14,18,19,31,700,35,1.2,1005.4,-4.5,0,"NE",1.7,"Guanyuan",0.777777777777778
436,2013,3,19,3,13,26,16,40,500,29,0.8,1005.8,-3,0,"ENE",1.5,"Guanyuan",0.5
437,2013,3,19,4,12,21,11,42,400,32,0.1,1005.4,-3.5,0,"N",1.4,"Guanyuan",0.571428571428571
438,2013,3,19,5,9,15,11,38,400,33,0.1,1005.4,-3.8,0,"NNE",1.3,"Guanyuan",0.6
439,2013,3,19,6,8,13,12,36,400,24,0.4,1006.6,-2.8,0,"NNE",1.1,"Guanyuan",0.615384615384615
440,2013,3,19,7,9,21,10,46,500,31,1.6,1007,-2.4,0,"NNE",1.7,"Guanyuan",0.428571428571429
441,2013,3,19,8,30,48,14,56,600,17,3,1007.4,-2.9,0,"NE",2.7,"Guanyuan",0.625
442,2013,3,19,9,40,54,20,48,700,25,2.6,1008.2,-3.5,0,"NNE",2.9,"Guanyuan",0.740740740740741
443,2013,3,19,10,53,62,16,49,700,27,3,1008,-2.9,0,"NNE",1.9,"Guanyuan",0.854838709677419
444,2013,3,19,11,56,57,13,43,700,32,3.2,1007.9,-0.3,0,"NNE",1.4,"Guanyuan",0.982456140350877
445,2013,3,19,12,40,52,11,40,700,32,3.5,1007.4,-0.2,0,"N",2.1,"Guanyuan",0.769230769230769
446,2013,3,19,13,44,56,11,39,700,36,4,1007.3,0,0,"NE",2.9,"Guanyuan",0.785714285714286
